,HOTEL_NAME,HOTEL_URL
50,Rose Garden Hotel Apartments - Al Barsha,https://www.tripadvisor.in/Hotel_Review-g295424-d1809204-Reviews-Rose_Garden_Hotel_Apartments_Al_Barsha-Dubai_Emirate_of_Dubai.html
51,Auris Metro Central Hotel Apartments,https://www.tripadvisor.in/Hotel_Review-g295424-d3291088-Reviews-Auris_Metro_Central_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
52,First Central Hotel Suites,https://www.tripadvisor.in/Hotel_Review-g295424-d2414037-Reviews-First_Central_Hotel_Suites-Dubai_Emirate_of_Dubai.html
53,Regent Palace Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d301525-Reviews-Regent_Palace_Hotel-Dubai_Emirate_of_Dubai.html
54,Raviz Center Point Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d7277657-Reviews-Raviz_Center_Point_Hotel-Dubai_Emirate_of_Dubai.html
55,Flora Park Deluxe Hotel Apartments,https://www.tripadvisor.in/Hotel_Review-g295424-d653044-Reviews-Flora_Park_Deluxe_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
56,Tamani Hotel Marina,https://www.tripadvisor.in/Hotel_Review-g295424-d674662-Reviews-Tamani_Hotel_Marina-Dubai_Emirate_of_Dubai.html
57,Abidos Hotel Apartment - Al Barsha,https://www.tripadvisor.in/Hotel_Review-g295424-d673998-Reviews-Abidos_Hotel_Apartment_Al_Barsha-Dubai_Emirate_of_Dubai.html
58,Xclusive Casa Hotel Apartment,https://www.tripadvisor.in/Hotel_Review-g295424-d4887762-Reviews-Xclusive_Casa_Hotel_Apartment-Dubai_Emirate_of_Dubai.html
59,J5 Hotels - Port Saeed,https://www.tripadvisor.in/Hotel_Review-g295424-d306749-Reviews-J5_Hotels_Port_Saeed-Dubai_Emirate_of_Dubai.html
